transaction_id,amount,payment_status,failure_reason,retry_count,recovery_probability,expected_recovery,diagnosis,recommended_action,policy_approved,policy_reason,requires_human,execution_status
txn_006608,214.59,failed,network_error,0,0.4444194989830657,95.36798028677607,The failure appears potentially temporary. A controlled retry may be appropriate if the recovery probability is sufficiently high.,RETRY,True,Failure appears temporary or technical and recovery probability is sufficient for a controlled retry.,False,SIMULATED_EXECUTION
txn_002458,1884.15,failed,insufficient_funds,3,0.0505744580492245,95.28986513344636,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_000409,3126.22,failed,insufficient_funds,3,0.030338344088224,94.84433805548775,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_002810,1251.12,failed,authentication_failed,2,0.0756370541415668,94.63103117759704,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_002312,1417.31,failed,technical_error,3,0.0665485734424112,94.31995862566394,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_001898,251.59,failed,network_error,2,0.3741922152717096,94.1430194402094,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,ESCALATE,True,Maximum automated retry limit reached. Further automated retries are blocked.,True,ESCALATED
txn_009972,605.43,failed,insufficient_funds,3,0.1553581143853519,94.0584631923236,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_006875,494.37,failed,network_error,3,0.1899928086664573,93.9267448204365,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_007105,1917.77,failed,authentication_failed,2,0.0489644163882597,93.90248881691292,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_003755,2338.95,failed,insufficient_funds,3,0.0399902822833146,93.53527074655868,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_002999,654.14,failed,authentication_failed,2,0.1419919167616468,92.88259243046367,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_008875,2373.84,failed,bank_decline,3,0.0391013797338572,92.82041926741977,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_005886,875.88,failed,authentication_failed,3,0.1059684638420644,92.81565810998738,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_005139,118.32,abandoned,none,0,0.7842145466080906,92.78826515466928,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_002873,530.88,failed,insufficient_funds,2,0.1738130602967076,92.27387745031616,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_003077,110.68,abandoned,none,0,0.8324470326825039,92.13523757729952,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_007783,1504.89,failed,bank_decline,3,0.0611188782907392,91.9771887509506,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_006221,206.43,failed,network_error,3,0.4449967536042841,91.86067984653238,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,ESCALATE,True,Maximum automated retry limit reached. Further automated retries are blocked.,True,ESCALATED
txn_007926,2003.24,failed,bank_decline,2,0.0457900950672279,91.72855004247378,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_006942,120.94,abandoned,none,0,0.7580897596801179,91.68337553571348,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_000439,360.59,failed,authentication_failed,3,0.2537868027100189,91.51298318920573,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,ESCALATE,True,Maximum automated retry limit reached. Further automated retries are blocked.,True,ESCALATED
txn_008285,568.83,failed,bank_decline,3,0.1602156096030178,91.13544521048463,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_005708,278.27,failed,network_error,2,0.3260268866958036,90.72350176084126,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,ESCALATE,True,Maximum automated retry limit reached. Further automated retries are blocked.,True,ESCALATED
txn_006693,459.04,failed,bank_decline,3,0.1967657138215974,90.3233332726661,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_002404,709.36,failed,bank_decline,2,0.1270560901534249,90.12850811123351,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_006793,527.4,failed,technical_error,2,0.1704891105616937,89.9159569102373,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_001050,390.5,failed,bank_decline,1,0.2295951444051177,89.65690389019846,"The payment was declined by the bank. Repeated automatic retries may not be appropriate, so a softer recovery path or escalation should be considered.",REMINDER,True,Recovery probability is moderate. Use a non-invasive reminder instead of an automatic payment attempt.,False,SIMULATED_EXECUTION
txn_007023,248.19,failed,network_error,3,0.3602368982222709,89.40719576978543,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,ESCALATE,True,Maximum automated retry limit reached. Further automated retries are blocked.,True,ESCALATED
txn_004504,508.56,failed,insufficient_funds,3,0.1757853625894704,89.39740399850109,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_001582,824.32,failed,insufficient_funds,2,0.1084325796455225,89.38314405339717,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_003367,404.4,failed,authentication_failed,0,0.2206155413286457,89.21692491330434,Authentication failed during payment. The customer may need to retry through an appropriate authenticated payment flow.,REMINDER,True,Recovery probability is moderate. Use a non-invasive reminder instead of an automatic payment attempt.,False,SIMULATED_EXECUTION
txn_008829,155.24,failed,authentication_failed,0,0.5730757923041555,88.96428599729711,Authentication failed during payment. The customer may need to retry through an appropriate authenticated payment flow.,REMINDER,True,Recovery probability is moderate. Use a non-invasive reminder instead of an automatic payment attempt.,False,SIMULATED_EXECUTION
txn_003810,220.18,failed,insufficient_funds,3,0.4035880603668442,88.86201913157176,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,ESCALATE,True,Maximum automated retry limit reached. Further automated retries are blocked.,True,ESCALATED
txn_008660,268.47,failed,authentication_failed,0,0.3307770070315076,88.80370307774886,Authentication failed during payment. The customer may need to retry through an appropriate authenticated payment flow.,REMINDER,True,Recovery probability is moderate. Use a non-invasive reminder instead of an automatic payment attempt.,False,SIMULATED_EXECUTION
txn_006223,201.19,failed,technical_error,3,0.4397778287123479,88.47890135863727,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,ESCALATE,True,Maximum automated retry limit reached. Further automated retries are blocked.,True,ESCALATED
txn_001682,2220.54,failed,bank_decline,3,0.0396183086078879,87.97403899615955,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_003065,544.92,failed,authentication_failed,1,0.1614419115175732,87.972926424156,Authentication failed during payment. The customer may need to retry through an appropriate authenticated payment flow.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_003878,557.1,failed,bank_decline,1,0.1575903276121773,87.79357151274398,"The payment was declined by the bank. Repeated automatic retries may not be appropriate, so a softer recovery path or escalation should be considered.",STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_004630,701.12,failed,network_error,3,0.1250505571907107,87.6754466575511,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_001178,116.38,failed,insufficient_funds,0,0.7518888936615691,87.50482944433341,The payment appears to have failed because of insufficient funds. A reminder or alternate payment path is preferable to repeated retries.,RETRY,True,High recovery probability and retry limit has not been reached.,False,SIMULATED_EXECUTION
txn_009291,825.91,failed,bank_decline,2,0.1051806876947698,86.8697817739874,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_000432,274.36,failed,network_error,3,0.315819052692948,86.64811529683722,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,ESCALATE,True,Maximum automated retry limit reached. Further automated retries are blocked.,True,ESCALATED
txn_005206,478.04,failed,bank_decline,1,0.1808347572083841,86.44624733589596,"The payment was declined by the bank. Repeated automatic retries may not be appropriate, so a softer recovery path or escalation should be considered.",STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_002156,719.48,failed,insufficient_funds,2,0.1199108077521599,86.27342796152404,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_009110,561.38,failed,insufficient_funds,3,0.153403062078775,86.1174109897827,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_008666,505.38,failed,authentication_failed,1,0.1694692897349115,85.64638964622961,Authentication failed during payment. The customer may need to retry through an appropriate authenticated payment flow.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_007588,830.85,failed,bank_decline,2,0.102844578988216,85.44841845235932,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_004558,764.24,failed,insufficient_funds,2,0.1118081513048774,85.44826155323955,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_005429,386.84,failed,bank_decline,2,0.2205147945621601,85.30394312842601,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,ESCALATE,True,Maximum automated retry limit reached. Further automated retries are blocked.,True,ESCALATED
txn_000892,1705.72,failed,insufficient_funds,2,0.0498779650284404,85.0778425083114,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_003874,271.33,failed,insufficient_funds,0,0.3124530224652812,84.77787858550475,The payment appears to have failed because of insufficient funds. A reminder or alternate payment path is preferable to repeated retries.,REMINDER,True,Recovery probability is moderate. Use a non-invasive reminder instead of an automatic payment attempt.,False,SIMULATED_EXECUTION
txn_005336,487.8,failed,network_error,2,0.1736787416930236,84.72049019785695,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_006144,302.97,failed,bank_decline,1,0.2785186864375461,84.38280642998336,"The payment was declined by the bank. Repeated automatic retries may not be appropriate, so a softer recovery path or escalation should be considered.",REMINDER,True,Recovery probability is moderate. Use a non-invasive reminder instead of an automatic payment attempt.,False,SIMULATED_EXECUTION
txn_007139,328.46,failed,authentication_failed,2,0.2557618127797813,84.00752502564696,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,ESCALATE,True,Maximum automated retry limit reached. Further automated retries are blocked.,True,ESCALATED
txn_000518,241.9,failed,insufficient_funds,1,0.3466541504471739,83.85563899317137,The payment appears to have failed because of insufficient funds. A reminder or alternate payment path is preferable to repeated retries.,REMINDER,True,Recovery probability is moderate. Use a non-invasive reminder instead of an automatic payment attempt.,False,SIMULATED_EXECUTION
txn_005792,229.85,failed,insufficient_funds,0,0.3633393263315109,83.51354415729777,The payment appears to have failed because of insufficient funds. A reminder or alternate payment path is preferable to repeated retries.,REMINDER,True,Recovery probability is moderate. Use a non-invasive reminder instead of an automatic payment attempt.,False,SIMULATED_EXECUTION
txn_002887,195.29,failed,bank_decline,1,0.4266848152172707,83.3272775637808,"The payment was declined by the bank. Repeated automatic retries may not be appropriate, so a softer recovery path or escalation should be considered.",REMINDER,True,Recovery probability is moderate. Use a non-invasive reminder instead of an automatic payment attempt.,False,SIMULATED_EXECUTION
txn_003080,473.83,failed,authentication_failed,2,0.1756197351279321,83.21389909566808,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_000348,256.69,failed,network_error,1,0.322409316641289,82.75924748865248,The failure appears potentially temporary. A controlled retry may be appropriate if the recovery probability is sufficiently high.,RETRY,True,Failure appears temporary or technical and recovery probability is sufficient for a controlled retry.,False,SIMULATED_EXECUTION
txn_001268,458.04,failed,bank_decline,1,0.1803781032071653,82.62038639301001,"The payment was declined by the bank. Repeated automatic retries may not be appropriate, so a softer recovery path or escalation should be considered.",STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_009052,108.07,abandoned,none,0,0.7619219947166036,82.34090996902334,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_007662,1025.26,failed,authentication_failed,3,0.0802490420573771,82.27613285974644,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_008178,1270.64,failed,insufficient_funds,3,0.0645871721027805,82.06704436067707,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_005272,340.72,failed,bank_decline,1,0.2399228073810884,81.74649893088447,"The payment was declined by the bank. Repeated automatic retries may not be appropriate, so a softer recovery path or escalation should be considered.",REMINDER,True,Recovery probability is moderate. Use a non-invasive reminder instead of an automatic payment attempt.,False,SIMULATED_EXECUTION
txn_000519,1941.82,failed,authentication_failed,3,0.0420419383231077,81.63787667457716,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_002427,944.23,failed,authentication_failed,2,0.0857926848922407,81.00802685580052,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_003021,662.8,failed,technical_error,3,0.1221096528794775,80.93427792851772,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_002661,1024.49,failed,insufficient_funds,2,0.0789829617369585,80.91725446989662,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_005078,2064.86,failed,authentication_failed,3,0.0387723343117823,80.0594422270268,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_009627,599.59,failed,insufficient_funds,3,0.1327014106110536,79.56643878828167,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_002093,4048.46,failed,bank_decline,3,0.0195596736146621,79.18655624201524,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_001588,845.22,failed,authentication_failed,2,0.0935193439280198,79.04441987484093,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_007794,654.06,failed,bank_decline,2,0.1205743862878678,78.86288309544281,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_003899,2769.09,failed,bank_decline,3,0.0284475489161156,78.77382322812679,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_009834,196.12,failed,bank_decline,1,0.4015304165538719,78.74814529454537,"The payment was declined by the bank. Repeated automatic retries may not be appropriate, so a softer recovery path or escalation should be considered.",REMINDER,True,Recovery probability is moderate. Use a non-invasive reminder instead of an automatic payment attempt.,False,SIMULATED_EXECUTION
txn_001778,100.0,abandoned,none,0,0.7825079686525823,78.25079686525824,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_002123,800.36,failed,bank_decline,3,0.0974666988573322,78.00844709745444,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_009222,1505.09,failed,bank_decline,3,0.0517644809751393,77.91020267087252,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_002888,105.79,abandoned,none,0,0.7358973386126182,77.85057945182888,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_003665,208.19,failed,insufficient_funds,2,0.3730808456155074,77.67170124869249,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,ESCALATE,True,Maximum automated retry limit reached. Further automated retries are blocked.,True,ESCALATED
txn_007742,696.77,failed,network_error,2,0.1113371567369884,77.57639069963142,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_008880,264.45,failed,bank_decline,1,0.292731019714599,77.41271816352571,"The payment was declined by the bank. Repeated automatic retries may not be appropriate, so a softer recovery path or escalation should be considered.",REMINDER,True,Recovery probability is moderate. Use a non-invasive reminder instead of an automatic payment attempt.,False,SIMULATED_EXECUTION
txn_001141,113.51,abandoned,none,0,0.681317006104967,77.33629336297481,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_003982,472.82,failed,bank_decline,2,0.163139186956577,77.13547037680874,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_005765,333.56,failed,bank_decline,3,0.231114741550157,77.09063319147039,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,ESCALATE,True,Maximum automated retry limit reached. Further automated retries are blocked.,True,ESCALATED
txn_004460,2053.78,failed,authentication_failed,3,0.0375299181793081,77.07819535829955,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_006649,100.0,failed,network_error,0,0.7706443271204841,77.06443271204841,The failure appears potentially temporary. A controlled retry may be appropriate if the recovery probability is sufficiently high.,RETRY,True,High recovery probability and retry limit has not been reached.,False,SIMULATED_EXECUTION
txn_004816,103.36,abandoned,none,0,0.7312552582853843,75.58254349637733,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_007970,933.98,failed,authentication_failed,2,0.0803510724913011,75.04629468542541,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_000256,100.0,failed,network_error,1,0.7501742787347232,75.01742787347231,The failure appears potentially temporary. A controlled retry may be appropriate if the recovery probability is sufficiently high.,RETRY,True,High recovery probability and retry limit has not been reached.,False,SIMULATED_EXECUTION
txn_008377,235.16,failed,authentication_failed,3,0.3175584868129676,74.67705375893748,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,ESCALATE,True,Maximum automated retry limit reached. Further automated retries are blocked.,True,ESCALATED
txn_005047,1927.1,failed,authentication_failed,3,0.0386828820089319,74.54578191941275,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_005147,483.16,failed,bank_decline,1,0.1541187404194859,74.46401062107884,"The payment was declined by the bank. Repeated automatic retries may not be appropriate, so a softer recovery path or escalation should be considered.",STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_006425,258.5,failed,network_error,2,0.2863732529065518,74.02748587634365,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,ESCALATE,True,Maximum automated retry limit reached. Further automated retries are blocked.,True,ESCALATED
txn_007055,100.0,abandoned,none,0,0.7402589687387752,74.02589687387751,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_003718,512.21,failed,technical_error,3,0.1443530904594855,73.93909646425311,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_007602,1380.31,failed,insufficient_funds,3,0.0535173463992187,73.87052840830557,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_009609,1089.8,failed,insufficient_funds,3,0.0677554124820063,73.83984852289046,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_000573,654.01,failed,network_error,3,0.1124103370599114,73.51748454055266,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_003756,357.16,failed,network_error,1,0.2055005415188591,73.39657340887572,The failure appears potentially temporary. A controlled retry may be appropriate if the recovery probability is sufficiently high.,RETRY,True,Failure appears temporary or technical and recovery probability is sufficient for a controlled retry.,False,SIMULATED_EXECUTION
txn_008339,388.45,failed,insufficient_funds,3,0.1884302229243315,73.19572009495657,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_004992,525.99,failed,bank_decline,3,0.1386898590938241,72.94947898476056,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_008674,293.06,failed,bank_decline,2,0.2482799096663463,72.76091032681946,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,ESCALATE,True,Maximum automated retry limit reached. Further automated retries are blocked.,True,ESCALATED
txn_006120,274.68,failed,insufficient_funds,1,0.2638345769704484,72.47008160224277,The payment appears to have failed because of insufficient funds. A reminder or alternate payment path is preferable to repeated retries.,REMINDER,True,Recovery probability is moderate. Use a non-invasive reminder instead of an automatic payment attempt.,False,SIMULATED_EXECUTION
txn_006276,571.52,failed,authentication_failed,3,0.1265088851919395,72.30235806489729,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_002840,696.56,failed,network_error,3,0.1037224498471193,72.24890966550946,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_003151,551.21,failed,bank_decline,2,0.1310534949371057,72.23799694428205,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_009934,489.62,failed,authentication_failed,2,0.1469778932043035,71.96331607069112,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_009493,169.99,failed,authentication_failed,0,0.4201206979224936,71.41631743984469,Authentication failed during payment. The customer may need to retry through an appropriate authenticated payment flow.,REMINDER,True,Recovery probability is moderate. Use a non-invasive reminder instead of an automatic payment attempt.,False,SIMULATED_EXECUTION
txn_000056,245.41,failed,insufficient_funds,2,0.287904255824678,70.65458342193423,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,ESCALATE,True,Maximum automated retry limit reached. Further automated retries are blocked.,True,ESCALATED
txn_004451,411.11,failed,authentication_failed,1,0.1716655248227388,70.57341390987618,Authentication failed during payment. The customer may need to retry through an appropriate authenticated payment flow.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_009364,177.41,failed,authentication_failed,1,0.397272387803065,70.48009432014176,Authentication failed during payment. The customer may need to retry through an appropriate authenticated payment flow.,REMINDER,True,Recovery probability is moderate. Use a non-invasive reminder instead of an automatic payment attempt.,False,SIMULATED_EXECUTION
txn_003314,600.74,failed,insufficient_funds,3,0.117308116773943,70.47167807077855,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_000535,238.93,failed,network_error,2,0.2949290953175338,70.46740874421837,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,ESCALATE,True,Maximum automated retry limit reached. Further automated retries are blocked.,True,ESCALATED
txn_003649,1040.76,failed,insufficient_funds,3,0.0675971889725013,70.35245039502047,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_003193,569.44,failed,network_error,2,0.1234504405762495,70.29761888173955,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_003439,1007.9,failed,insufficient_funds,3,0.0693125670645597,69.86013634436976,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
